,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4013,0,0,0,0,2,1,1,0,0,0,1,0,0,1,54,117.05,0,1,0,0,1,0,0,0,0,0,1
4014,0,1,0,0,52,1,1,1,1,1,0,1,1,0,108,5839.3,0,0,1,0,1,0,0,0,1,0,0
4015,0,0,0,0,36,1,1,1,0,0,0,0,0,0,54,1893.5,0,1,0,0,0,1,0,0,0,0,1
4016,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45,45.35,0,1,0,0,1,0,0,0,0,0,1
4017,0,0,0,0,28,1,1,1,0,1,0,0,0,0,59,1654.45,0,1,0,0,0,1,0,0,0,0,1
4018,0,0,1,1,7,1,0,1,1,1,0,1,0,0,69,477.05,0,1,0,0,0,1,0,0,0,1,0
4019,1,0,0,0,14,1,1,0,1,0,0,1,1,1,100,1415.55,1,0,1,0,1,0,0,0,0,1,0
4020,1,1,1,0,72,0,0,1,1,1,1,1,1,1,64,4546.0,0,1,0,0,0,0,1,0,1,0,0
4021,0,0,1,1,1,1,0,0,0,0,0,0,0,1,20,20.5,1,0,0,1,1,0,0,0,0,0,1
4022,0,0,0,0,10,1,0,0,0,0,0,0,0,0,18,163.2,0,0,0,1,1,0,0,0,0,0,1
4023,1,0,0,0,42,1,0,0,0,0,0,0,0,0,19,849.9,0,0,0,1,0,1,0,1,0,0,0
4024,0,0,0,0,7,0,0,0,0,0,0,0,0,0,25,189.95,0,1,0,0,1,0,0,1,0,0,0
4025,1,0,0,0,4,1,0,0,0,1,0,0,0,1,74,321.9,1,0,1,0,1,0,0,1,0,0,0
4026,1,0,1,1,72,1,1,1,1,1,1,1,1,1,114,8058.55,0,0,1,0,0,0,1,0,1,0,0
4027,0,0,1,0,20,0,0,0,0,0,0,0,0,1,24,482.8,1,1,0,0,1,0,0,0,0,1,0
4028,1,0,0,0,63,1,0,1,1,1,1,1,1,0,109,7049.75,0,0,1,0,0,0,1,0,1,0,0
4029,0,0,0,0,56,0,0,1,1,1,1,0,0,0,45,2560.1,0,1,0,0,0,0,1,1,0,0,0
4030,0,0,0,1,5,1,0,0,0,0,1,0,0,1,51,286.8,0,1,0,0,1,0,0,0,0,0,1
4031,0,0,1,0,72,1,1,0,1,1,1,1,1,1,110,7982.5,0,0,1,0,0,0,1,1,0,0,0
4032,1,1,1,1,68,1,1,0,1,1,0,0,0,1,84,5683.6,0,0,1,0,1,0,0,0,0,1,0
4033,1,0,1,1,67,1,0,1,1,0,1,0,0,0,60,3994.05,0,1,0,0,0,1,0,0,0,0,1
4034,1,0,1,1,8,1,0,0,0,0,0,0,0,0,44,369.15,0,1,0,0,1,0,0,1,0,0,0
4035,1,0,1,1,52,1,1,0,1,0,1,0,1,1,93,4631.7,0,0,1,0,1,0,0,1,0,0,0
4036,0,0,1,1,18,1,0,0,0,0,0,0,0,1,20,401.95,0,0,0,1,1,0,0,0,0,0,1
4037,0,0,1,1,59,1,1,0,0,0,0,0,0,0,25,1534.05,0,0,0,1,0,0,1,0,0,0,1
4038,0,0,0,0,60,1,0,0,0,0,0,0,0,0,20,1093.0,0,0,0,1,0,0,1,0,0,0,1
4039,1,0,0,0,7,1,1,0,0,0,0,1,1,1,94,701.3,0,0,1,0,1,0,0,0,0,1,0
4040,1,0,1,1,59,0,0,1,0,1,0,0,0,0,34,1980.3,0,1,0,0,0,1,0,0,0,0,1
4041,1,0,0,0,46,0,0,1,0,1,1,1,1,1,60,2893.4,0,1,0,0,0,0,1,1,0,0,0
4042,1,0,0,0,5,1,0,0,1,0,0,0,0,1,51,262.3,0,1,0,0,1,0,0,0,0,1,0
4043,1,1,1,0,59,0,0,1,0,1,1,1,1,1,64,3886.85,0,1,0,0,0,0,1,0,1,0,0
4044,0,0,1,0,70,1,1,0,1,1,1,1,1,1,84,5917.55,0,1,0,0,0,0,1,1,0,0,0
4045,0,0,0,0,14,1,0,0,0,0,0,0,0,1,71,914.0,1,0,1,0,1,0,0,0,1,0,0
4046,0,0,0,0,44,1,1,0,0,0,0,0,0,1,50,2139.1,0,1,0,0,1,0,0,0,0,0,1
4047,0,0,1,0,64,1,1,1,0,1,0,1,0,1,94,5948.7,0,0,1,0,0,0,1,0,1,0,0
4048,0,0,1,1,58,0,0,1,0,1,1,1,1,0,59,3624.35,0,1,0,0,0,0,1,0,0,0,1
4049,0,1,1,0,46,1,1,0,0,0,1,1,1,0,100,4753.85,0,0,1,0,0,1,0,0,0,1,0
4050,1,1,1,0,58,1,1,0,1,0,0,1,1,1,98,5780.7,0,0,1,0,1,0,0,0,0,1,0
4051,0,0,1,0,72,1,1,0,1,0,0,1,1,1,97,6869.7,0,0,1,0,0,0,1,0,1,0,0
4052,0,1,0,0,30,0,0,0,0,1,0,1,0,1,40,1172.95,1,1,0,0,1,0,0,0,0,1,0
4053,1,1,0,0,11,1,1,1,1,0,0,0,0,0,60,662.95,0,1,0,0,1,0,0,1,0,0,0
4054,0,1,0,0,34,0,0,0,1,1,0,1,1,1,56,1765.95,0,1,0,0,1,0,0,0,0,1,0
4055,1,0,0,0,54,0,0,1,1,0,0,0,1,0,46,2431.95,0,1,0,0,0,0,1,1,0,0,0
4056,0,0,0,0,3,0,0,0,1,0,0,1,1,1,50,155.35,1,1,0,0,1,0,0,0,0,1,0
4057,0,0,1,1,72,1,1,0,0,0,0,0,0,0,24,1859.2,0,0,0,1,0,0,1,0,0,0,1
4058,0,0,1,1,40,1,1,0,0,1,1,0,0,1,84,3303.05,1,0,1,0,1,0,0,0,0,1,0
4059,0,0,1,1,2,1,0,0,0,0,0,1,1,0,65,134.35,1,1,0,0,1,0,0,0,0,0,1
4060,1,0,1,1,54,1,1,0,0,1,0,0,1,0,63,3409.1,0,1,0,0,0,0,1,0,1,0,0
4061,0,0,0,0,14,1,0,1,0,0,0,0,0,0,50,709.5,0,1,0,0,1,0,0,1,0,0,0
4062,0,0,0,0,1,1,0,0,0,0,0,0,0,0,70,70.5,1,0,1,0,1,0,0,0,0,1,0
4063,0,0,0,0,10,1,1,0,1,1,0,0,1,1,94,953.45,1,0,1,0,1,0,0,0,0,1,0
4064,0,0,0,0,1,1,0,1,0,0,0,0,0,0,50,50.15,0,1,0,0,1,0,0,0,0,1,0
4065,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.75,1,0,0,1,1,0,0,0,0,0,1
4066,1,0,0,0,56,1,1,1,1,0,1,0,0,1,64,3665.55,0,1,0,0,0,1,0,1,0,0,0
4067,0,0,1,0,68,1,0,1,1,0,1,1,1,1,79,5515.8,0,1,0,0,0,0,1,1,0,0,0
4068,0,0,1,1,14,1,0,0,0,0,0,0,0,1,19,272.0,0,0,0,1,0,1,0,0,0,0,1
4069,1,0,1,1,68,1,0,1,0,0,1,1,1,1,99,6668.0,0,0,1,0,0,0,1,0,0,1,0
4070,1,1,1,0,55,1,1,0,0,0,0,0,0,1,74,4052.4,0,0,1,0,1,0,0,0,0,1,0
4071,0,0,0,0,16,0,0,1,0,0,0,1,0,1,38,664.4,0,1,0,0,1,0,0,0,0,1,0
4072,1,1,0,0,9,1,0,0,0,0,0,0,1,1,79,718.55,0,0,1,0,1,0,0,0,0,1,0
4073,1,0,1,1,14,1,0,1,1,0,0,1,0,1,65,937.6,1,1,0,0,1,0,0,0,0,1,0
4074,1,1,1,0,58,1,1,0,0,1,0,1,1,1,98,5812.6,1,0,1,0,1,0,0,0,0,1,0
4075,1,0,0,0,53,0,0,1,1,0,0,0,1,1,46,2546.85,0,1,0,0,1,0,0,1,0,0,0
4076,1,0,1,0,70,1,1,1,1,1,0,1,0,1,99,6944.5,0,0,1,0,0,0,1,0,1,0,0
4077,0,1,1,1,14,1,1,0,0,0,0,1,1,1,95,1346.3,0,0,1,0,1,0,0,0,0,1,0
4078,1,0,1,1,22,1,0,1,0,1,1,1,0,1,67,1544.05,1,1,0,0,0,1,0,1,0,0,0
4079,0,0,1,0,10,1,1,1,0,0,0,0,0,1,78,765.15,0,0,1,0,1,0,0,0,1,0,0
4080,0,0,1,1,29,1,1,0,0,0,0,0,0,0,26,692.55,0,0,0,1,0,0,1,0,0,0,1
4081,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69,69.6,1,0,1,0,1,0,0,0,0,1,0
4082,1,0,1,0,49,1,1,1,0,1,1,1,1,0,84,4059.35,1,1,0,0,0,1,0,0,0,1,0
4083,0,1,1,0,68,1,1,0,1,0,0,1,1,1,100,6851.65,1,0,1,0,1,0,0,0,0,1,0
4084,0,0,0,0,1,1,0,0,0,0,0,1,0,0,78,78.05,1,0,1,0,1,0,0,0,0,1,0
4085,0,0,0,0,30,0,0,0,0,0,1,0,1,1,40,1187.05,0,1,0,0,0,1,0,0,1,0,0
4086,0,0,1,0,72,1,1,1,1,1,1,1,0,0,79,5401.9,0,1,0,0,0,0,1,0,1,0,0
4087,0,0,0,0,10,1,0,0,0,0,0,0,0,1,20,247.0,0,0,0,1,1,0,0,0,0,0,1
4088,1,0,0,0,7,1,1,0,0,0,0,0,0,0,73,520.0,1,0,1,0,1,0,0,0,0,1,0
4089,0,0,0,0,9,1,1,0,0,0,0,0,0,1,74,706.6,1,0,1,0,1,0,0,0,0,1,0
4090,0,0,0,1,1,1,0,1,0,0,0,0,0,0,49,49.9,0,1,0,0,1,0,0,0,0,0,1
4091,0,0,0,0,20,1,1,0,1,0,1,0,1,1,68,1370.35,0,1,0,0,1,0,0,0,1,0,0
4092,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.25,0,0,0,1,1,0,0,0,0,0,1
4093,0,0,0,0,29,1,1,0,0,0,0,0,0,1,76,2215.25,0,0,1,0,1,0,0,0,1,0,0
4094,1,0,0,0,1,1,0,0,0,0,1,0,0,0,74,74.0,0,0,1,0,1,0,0,0,0,1,0
4095,1,0,0,0,3,1,0,1,0,0,1,0,0,1,82,214.4,0,0,1,0,1,0,0,0,0,0,1
4096,0,0,0,0,20,1,0,1,0,1,0,1,0,1,89,1871.15,0,0,1,0,1,0,0,1,0,0,0
4097,1,0,0,1,64,1,0,0,1,0,1,1,1,1,99,6171.2,0,0,1,0,1,0,0,0,1,0,0
4098,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.2,1,0,0,1,1,0,0,0,0,0,1
4099,0,0,0,0,6,0,0,1,0,0,0,0,0,0,29,161.45,0,1,0,0,1,0,0,1,0,0,0
4100,1,0,1,0,50,1,0,0,0,0,0,0,0,0,19,1013.2,0,0,0,1,0,0,1,0,0,1,0
4101,1,0,0,0,6,1,0,1,0,0,0,0,1,1,59,336.7,0,1,0,0,1,0,0,1,0,0,0
4102,1,0,1,1,7,1,0,0,0,0,0,0,0,0,44,333.65,0,1,0,0,1,0,0,0,0,1,0
4103,1,0,1,1,72,1,1,0,0,1,0,0,1,1,90,6511.8,0,0,1,0,0,0,1,0,1,0,0
4104,1,0,1,0,8,1,0,0,1,0,0,0,0,1,49,393.45,0,1,0,0,1,0,0,1,0,0,0
4105,0,0,1,1,67,1,1,1,0,0,1,1,1,0,106,7009.5,0,0,1,0,0,0,1,0,1,0,0
4106,0,1,1,0,24,1,1,0,0,0,0,1,1,1,93,2264.05,1,0,1,0,1,0,0,0,0,1,0
4107,0,0,1,0,72,1,1,1,1,0,0,0,1,1,94,6921.7,0,0,1,0,0,0,1,0,1,0,0
4108,1,0,1,1,33,1,0,0,0,0,0,0,0,1,19,600.25,0,0,0,1,0,1,0,1,0,0,0
4109,1,0,0,0,2,0,0,0,0,0,0,0,0,1,25,56.35,1,1,0,0,1,0,0,0,0,1,0
4110,1,0,1,0,70,1,0,1,1,0,1,0,1,0,67,4664.15,0,1,0,0,0,0,1,0,0,0,1
4111,0,0,0,0,22,1,0,0,1,1,0,1,0,0,65,1441.8,0,1,0,0,0,1,0,1,0,0,0
4112,0,0,0,0,59,1,1,1,1,1,0,0,1,1,99,5623.7,0,0,1,0,1,0,0,1,0,0,0
4113,1,0,0,0,36,1,0,0,0,0,0,0,0,1,20,695.85,0,0,0,1,0,1,0,0,1,0,0
4114,0,0,1,1,51,1,0,0,0,0,0,0,0,0,19,1028.75,0,0,0,1,0,0,1,0,0,0,1
4115,1,0,1,0,53,1,1,1,0,1,1,1,0,0,77,4155.95,0,1,0,0,0,1,0,1,0,0,0
4116,0,0,1,1,20,1,0,0,0,0,0,0,0,0,19,395.6,0,0,0,1,0,1,0,1,0,0,0
4117,1,0,1,0,63,1,0,1,0,1,0,1,1,0,99,6330.4,0,0,1,0,0,0,1,0,1,0,0
4118,0,0,0,0,40,1,0,0,1,0,0,0,0,0,74,2971.7,0,0,1,0,1,0,0,0,1,0,0
4119,1,0,0,0,35,1,0,0,0,0,0,0,0,1,19,638.0,0,0,0,1,0,1,0,0,0,0,1
4120,1,0,1,1,26,1,0,0,0,0,0,0,1,0,78,2034.25,0,0,1,0,0,1,0,1,0,0,0
4121,1,1,1,0,27,1,1,0,1,1,0,0,1,1,95,2510.2,1,0,1,0,1,0,0,0,0,1,0
4122,1,0,0,1,53,1,0,1,1,0,1,0,0,0,62,3419.5,0,1,0,0,0,1,0,0,1,0,0
4123,1,1,1,0,34,1,0,0,0,0,0,0,0,0,71,2427.35,0,0,1,0,1,0,0,0,1,0,0
4124,0,1,1,0,19,1,1,0,0,0,0,1,1,1,94,1760.25,0,0,1,0,1,0,0,0,0,1,0
4125,1,0,1,0,43,1,0,1,1,1,0,0,0,1,86,3551.65,0,0,1,0,1,0,0,0,1,0,0
4126,1,0,1,1,6,1,0,0,0,0,0,0,0,0,19,122.9,0,0,0,1,1,0,0,0,0,0,1
4127,1,0,0,1,56,1,1,0,0,0,0,0,0,1,24,1424.2,0,0,0,1,0,0,1,0,0,0,1
4128,1,0,0,0,57,0,0,0,1,0,0,1,0,1,39,2111.45,1,1,0,0,1,0,0,0,0,1,0
4129,1,0,1,1,34,1,0,0,0,1,0,1,0,1,84,2909.95,0,0,1,0,1,0,0,0,0,0,1
4130,0,0,0,0,10,0,0,0,1,0,1,0,0,0,36,374.0,0,1,0,0,1,0,0,0,0,1,0
4131,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.25,1,0,0,1,1,0,0,0,0,0,1
4132,0,0,0,0,13,0,0,0,0,0,0,0,0,1,23,300.8,1,1,0,0,1,0,0,0,0,1,0
4133,1,0,0,0,56,1,1,0,1,0,0,1,1,0,98,5581.05,0,0,1,0,1,0,0,0,0,1,0
4134,0,0,1,0,55,1,1,0,1,1,0,1,1,1,103,5676.65,0,0,1,0,1,0,0,0,1,0,0
4135,0,0,1,1,36,1,1,1,1,1,1,1,1,1,92,3379.25,0,1,0,0,0,0,1,0,1,0,0
4136,1,0,1,0,47,1,0,0,0,0,0,0,0,0,19,942.95,0,0,0,1,0,1,0,1,0,0,0
4137,0,0,1,1,12,1,0,0,0,0,0,0,0,1,20,232.4,0,0,0,1,1,0,0,0,1,0,0
4138,0,0,0,0,1,1,0,0,0,1,0,1,0,1,85,85.45,1,0,1,0,1,0,0,0,0,1,0
4139,1,1,0,0,24,1,1,0,1,0,0,0,0,1,80,2088.45,0,0,1,0,1,0,0,0,0,1,0
4140,0,0,0,0,63,1,1,0,1,0,0,1,1,0,99,6137.0,1,0,1,0,0,1,0,1,0,0,0
4141,0,1,0,0,35,0,0,0,0,1,0,1,0,1,39,1434.6,0,1,0,0,1,0,0,0,0,1,0
4142,0,0,0,0,67,1,0,1,1,0,1,0,0,0,60,3870.0,0,1,0,0,0,1,0,0,1,0,0
4143,1,0,0,0,25,1,1,0,0,0,0,0,1,1,84,2043.45,1,0,1,0,1,0,0,0,0,1,0
4144,1,0,0,0,21,1,1,1,0,1,0,1,1,0,103,2215.0,0,0,1,0,1,0,0,0,0,0,1
4145,0,0,0,0,13,1,0,1,1,0,1,0,1,0,67,842.25,0,1,0,0,1,0,0,1,0,0,0
4146,1,0,1,0,35,1,1,0,0,0,0,0,0,1,75,2576.2,1,0,1,0,1,0,0,0,0,1,0
4147,1,1,1,0,71,1,1,0,0,0,0,0,0,0,24,1901.0,0,0,0,1,0,0,1,1,0,0,0
4148,0,0,0,0,29,1,0,0,0,0,0,0,0,0,19,601.6,0,0,0,1,1,0,0,0,1,0,0
4149,1,0,1,0,71,0,0,0,1,0,0,1,1,0,49,3515.25,1,1,0,0,0,0,1,0,0,1,0
4150,1,1,1,0,7,1,0,0,0,0,0,1,1,1,89,605.45,0,0,1,0,1,0,0,0,0,1,0
4151,0,1,0,0,57,0,0,0,1,1,0,1,1,1,55,3094.05,0,1,0,0,1,0,0,0,0,1,0
4152,1,0,1,0,65,1,1,1,0,1,1,0,1,0,76,4929.55,0,1,0,0,0,0,1,1,0,0,0
4153,1,0,0,0,27,1,0,0,0,0,0,0,0,0,20,595.05,0,0,0,1,0,1,0,0,0,0,1
4154,1,0,0,0,6,1,1,0,0,0,0,0,0,1,74,469.8,1,0,1,0,1,0,0,0,0,1,0
4155,0,1,0,0,72,1,1,1,1,1,1,1,1,1,117,8436.25,0,0,1,0,0,0,1,0,1,0,0
4156,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19,19.75,0,0,0,1,1,0,0,0,0,0,1
4157,1,0,0,0,11,1,0,0,0,0,0,0,0,0,45,492.0,0,1,0,0,1,0,0,0,1,0,0
4158,1,0,1,1,39,1,1,0,0,0,0,0,0,0,25,987.95,0,0,0,1,0,0,1,0,0,0,1
4159,0,1,0,0,59,1,1,1,1,1,0,0,0,1,89,5496.9,0,0,1,0,1,0,0,0,0,1,0
4160,1,0,0,0,26,1,0,1,0,0,1,1,1,0,75,1908.35,0,1,0,0,0,1,0,1,0,0,0
4161,1,1,0,0,2,1,0,0,0,1,0,0,0,0,49,107.1,0,1,0,0,1,0,0,0,0,0,1
4162,0,0,1,1,72,0,0,1,1,1,1,1,1,0,65,4575.35,0,1,0,0,0,0,1,1,0,0,0
4163,1,0,1,0,65,1,1,1,1,1,0,0,0,0,67,4309.55,0,1,0,0,0,1,0,0,1,0,0
4164,1,0,1,1,72,1,1,0,1,1,1,1,1,0,110,7922.75,0,0,1,0,0,0,1,0,1,0,0
4165,1,0,0,0,6,1,1,0,0,0,1,0,1,1,87,522.35,0,0,1,0,1,0,0,1,0,0,0
4166,1,1,0,0,32,1,0,0,0,0,0,0,0,0,19,587.7,0,0,0,1,0,1,0,0,1,0,0
4167,0,0,1,0,50,1,1,0,0,1,0,1,1,0,75,3876.2,0,1,0,0,0,1,0,1,0,0,0
4168,1,0,1,0,61,0,0,1,0,1,1,1,1,1,62,3778.85,0,1,0,0,0,0,1,0,0,0,1
4169,0,0,0,0,15,1,0,0,1,1,0,1,1,1,101,1457.25,1,0,1,0,1,0,0,0,0,1,0
4170,1,0,1,0,72,1,1,1,1,1,1,1,1,0,115,8349.45,0,0,1,0,0,0,1,1,0,0,0
4171,1,0,0,0,9,1,0,0,0,0,0,0,0,1,18,185.6,1,0,0,1,1,0,0,0,0,0,1
4172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.5,0,0,0,1,1,0,0,0,0,0,1
4173,0,0,0,0,12,1,1,0,0,0,0,0,1,1,86,1066.9,0,0,1,0,1,0,0,0,0,1,0
4174,0,0,0,0,37,0,0,0,0,0,1,0,0,0,28,973.55,1,1,0,0,1,0,0,0,1,0,0
4175,1,0,1,1,61,1,0,0,0,0,0,0,0,0,20,1226.45,0,0,0,1,0,1,0,0,0,0,1
4176,1,0,1,1,18,1,0,0,0,0,0,0,0,0,19,342.3,0,0,0,1,0,1,0,1,0,0,0
4177,1,0,0,1,21,1,0,0,0,0,0,0,0,0,45,985.05,0,1,0,0,1,0,0,0,0,0,1
4178,1,0,1,1,68,0,0,1,1,1,1,0,1,1,56,3948.45,0,1,0,0,0,0,1,0,0,0,1
4179,1,1,0,0,12,1,1,0,0,0,0,0,0,1,73,828.05,0,0,1,0,1,0,0,0,1,0,0
4180,0,1,0,0,2,0,0,0,0,0,0,0,0,0,24,41.85,1,1,0,0,1,0,0,0,0,1,0
4181,0,0,1,0,62,1,1,0,0,1,0,1,1,1,101,6164.7,0,0,1,0,1,0,0,0,0,1,0
4182,0,1,0,0,29,1,1,0,0,0,1,1,1,0,98,2862.75,1,0,1,0,1,0,0,0,0,1,0
4183,1,0,0,1,1,0,0,0,1,0,1,0,0,0,33,33.6,0,1,0,0,1,0,0,0,0,0,1
4184,1,1,1,0,5,1,1,0,0,1,0,0,0,1,79,343.95,1,0,1,0,1,0,0,1,0,0,0
4185,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.7,0,0,0,1,1,0,0,0,0,1,0
4186,1,0,0,1,62,1,1,0,0,1,1,1,1,1,104,6590.5,0,0,1,0,0,0,1,0,0,1,0
4187,0,0,1,1,36,1,0,0,0,0,0,0,0,0,20,717.95,0,0,0,1,0,0,1,1,0,0,0
4188,0,1,0,0,28,1,1,0,0,1,1,1,1,1,103,2890.65,1,0,1,0,1,0,0,0,0,1,0
4189,0,0,1,1,69,1,1,1,1,0,1,1,0,0,73,4885.85,0,1,0,0,0,1,0,0,1,0,0
4190,0,0,1,0,11,1,1,1,0,0,1,1,0,1,96,1222.05,1,0,1,0,1,0,0,0,1,0,0
4191,0,0,1,0,63,1,1,0,1,1,1,1,1,1,108,6871.7,0,0,1,0,1,0,0,0,0,1,0
4192,1,0,0,0,23,1,0,0,0,0,0,0,0,0,20,405.6,0,0,0,1,0,1,0,1,0,0,0
4193,1,0,0,0,10,1,0,0,0,0,0,0,0,0,19,208.25,0,0,0,1,1,0,0,0,1,0,0
4194,0,0,1,0,71,1,1,0,0,0,0,0,0,1,25,1801.9,0,0,0,1,0,0,1,0,1,0,0
4195,0,1,0,0,45,1,1,1,0,0,1,0,1,1,70,3062.45,0,1,0,0,1,0,0,0,0,1,0
4196,0,0,1,1,70,1,1,0,0,0,0,0,0,0,24,1764.75,0,0,0,1,0,0,1,0,0,0,1
4197,0,0,0,1,22,1,1,0,0,0,0,0,1,1,84,1816.75,0,0,1,0,1,0,0,0,0,1,0
4198,0,0,1,1,52,1,1,0,0,0,0,0,0,0,23,1255.1,0,0,0,1,0,0,1,0,0,0,1
4199,1,0,1,0,55,1,1,0,0,1,1,1,1,1,104,5743.05,1,0,1,0,0,1,0,0,0,1,0
4200,0,0,0,0,65,0,0,1,0,1,1,1,1,0,59,3921.1,0,1,0,0,0,0,1,0,1,0,0
4201,0,0,1,1,72,1,0,0,0,0,0,0,0,0,19,1463.45,0,0,0,1,0,0,1,1,0,0,0
4202,1,0,1,0,10,1,0,0,0,0,0,0,0,0,19,189.45,0,0,0,1,0,1,0,1,0,0,0
4203,0,0,0,1,7,1,0,0,0,0,0,0,0,0,20,96.8,0,0,0,1,0,1,0,0,0,0,1
4204,1,1,0,0,5,1,0,0,1,0,0,0,1,1,85,408.5,0,0,1,0,1,0,0,0,0,1,0
4205,0,0,1,1,24,1,1,1,0,1,0,1,1,0,78,1846.65,0,1,0,0,0,0,1,0,1,0,0
4206,0,0,1,1,72,1,1,1,1,1,1,1,1,1,116,8456.75,0,0,1,0,0,0,1,0,1,0,0
4207,1,0,0,0,21,0,0,1,0,0,1,1,0,1,43,1011.5,0,1,0,0,1,0,0,0,0,0,1
4208,1,0,1,0,69,0,0,0,1,1,1,1,1,1,60,4263.4,0,1,0,0,0,1,0,0,1,0,0
4209,1,0,1,1,44,1,0,0,1,0,1,0,0,1,54,2549.1,0,1,0,0,1,0,0,1,0,0,0
4210,0,1,1,1,61,1,1,0,0,1,0,1,0,1,65,3965.05,0,1,0,0,0,1,0,0,0,1,0
4211,1,1,0,0,24,1,1,0,1,1,0,1,1,1,102,2496.7,1,0,1,0,1,0,0,0,1,0,0
4212,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90,90.6,1,0,1,0,1,0,0,0,0,1,0
4213,0,0,0,0,6,1,0,0,0,0,1,0,0,1,50,288.05,1,1,0,0,1,0,0,1,0,0,0
4214,1,0,0,0,4,1,1,0,1,0,0,0,1,1,90,368.1,1,0,1,0,1,0,0,0,0,1,0
4215,1,0,1,0,72,1,1,0,1,1,1,1,1,1,108,7840.6,0,0,1,0,0,0,1,0,0,1,0
4216,1,0,0,0,72,1,1,1,1,1,1,1,1,0,92,6632.75,0,1,0,0,0,0,1,1,0,0,0
4217,1,1,1,0,14,1,1,0,0,0,0,0,0,1,75,1013.35,0,0,1,0,1,0,0,0,0,1,0
4218,1,0,0,0,7,1,1,0,0,0,0,0,0,1,25,152.95,0,0,0,1,1,0,0,1,0,0,0
4219,0,0,0,0,48,1,0,0,1,0,0,0,0,0,75,3772.65,0,0,1,0,0,1,0,0,0,1,0
4220,1,0,1,1,55,1,0,0,0,0,0,0,0,0,19,1026.35,0,0,0,1,0,1,0,0,0,0,1
4221,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.3,0,0,0,1,1,0,0,0,1,0,0
4222,1,0,0,0,45,1,0,1,1,1,1,1,1,0,112,5031.85,0,0,1,0,0,1,0,0,1,0,0
4223,1,0,0,0,3,1,0,0,0,0,0,0,0,1,70,220.4,0,0,1,0,1,0,0,0,0,0,1
4224,0,0,1,0,71,1,0,0,0,0,0,0,0,0,19,1416.5,0,0,0,1,0,0,1,0,0,0,1
4225,1,0,1,0,8,1,0,0,0,0,0,0,0,0,20,158.35,0,0,0,1,1,0,0,0,0,0,1
4226,0,0,1,0,3,1,1,0,0,0,0,0,0,1,75,256.6,1,0,1,0,1,0,0,0,0,1,0
4227,1,0,1,1,69,1,0,1,1,0,1,1,1,0,80,5542.55,0,1,0,0,0,0,1,1,0,0,0
4228,1,0,1,1,1,1,0,0,0,0,0,0,0,1,68,68.5,1,0,1,0,1,0,0,0,0,1,0
4229,0,1,1,0,72,1,1,1,1,1,1,1,1,1,115,8443.7,0,0,1,0,0,0,1,0,1,0,0
4230,1,0,0,0,11,1,0,1,0,0,0,0,0,1,73,791.75,1,0,1,0,1,0,0,0,0,1,0
4231,1,0,0,0,71,1,1,1,1,1,1,0,1,0,80,5708.2,0,1,0,0,0,0,1,1,0,0,0
4232,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69,69.95,1,0,1,0,1,0,0,0,0,0,1
4233,0,0,1,0,33,0,0,1,0,1,1,1,1,0,59,2016.3,0,1,0,0,0,0,1,1,0,0,0
4234,0,0,0,0,16,1,0,0,0,0,0,0,0,0,19,326.65,0,0,0,1,0,1,0,0,0,0,1
4235,0,1,1,0,56,1,1,1,1,1,1,0,0,0,95,5471.75,0,0,1,0,0,1,0,0,0,1,0
4236,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.95,0,0,0,1,1,0,0,0,1,0,0
4237,1,0,0,0,5,1,0,0,0,1,0,1,1,1,70,346.4,1,1,0,0,1,0,0,0,0,1,0
4238,1,0,1,1,57,1,0,0,0,0,0,0,0,0,19,1061.6,0,0,0,1,0,1,0,0,0,0,1
4239,1,0,1,1,56,0,0,0,1,1,0,0,0,1,36,1971.5,0,1,0,0,0,1,0,0,1,0,0
4240,1,0,0,0,8,1,1,0,1,1,0,1,0,1,94,773.65,1,0,1,0,1,0,0,0,0,1,0
4241,0,0,1,1,22,1,0,1,1,1,0,0,0,0,61,1422.05,1,1,0,0,1,0,0,0,0,0,1
4242,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.75,0,0,0,1,1,0,0,0,0,0,1
4243,0,0,0,1,40,1,0,1,0,0,1,1,0,1,64,2460.35,0,1,0,0,1,0,0,0,1,0,0
